Location, Date, Time, Sensor Type, Reading, 
H1, 10/21/2021 12:00:00 AM, 14:41:39, Water Level, 0, 
H1, 10/21/2021 12:00:00 AM, 14:42:00, Water Level, 0, 
H1, 10/21/2021 12:00:00 AM, 14:42:21, Water Level, 1, 
H1, 10/21/2021 12:00:00 AM, 14:42:43, Water Level, 0, 
H1, 10/21/2021 12:00:00 AM, 14:43:04, Water Level, 9, 
H1, 10/21/2021 12:00:00 AM, 14:43:26, Water Level, 1, 
H1, 10/21/2021 12:00:00 AM, 14:44:08, Water Level, 0, 
H1, 10/21/2021 12:00:00 AM, 14:44:30, Water Level, 0, 
H1, 10/21/2021 12:00:00 AM, 14:44:51, Water Level, 2, 
I1, 10/21/2021 12:00:00 AM, 14:11:25, Water Level, 1, 
I1, 10/21/2021 12:00:00 AM, 14:11:46, Water Level, 9, 
I1, 10/21/2021 12:00:00 AM, 14:12:06, Water Level, 0, 
I1, 10/21/2021 12:00:00 AM, 14:12:27, Water Level, 2, 
I1, 10/21/2021 12:00:00 AM, 14:12:48, Water Level, 0, 
I1, 10/21/2021 12:00:00 AM, 14:13:09, Water Level, 0, 
I1, 10/21/2021 12:00:00 AM, 14:13:29, Water Level, 0, 
I1, 10/21/2021 12:00:00 AM, 14:13:50, Water Level, 4, 
I1, 10/21/2021 12:00:00 AM, 14:14:11, Water Level, 7, 
I1, 10/21/2021 12:00:00 AM, 14:14:31, Water Level, 8, 
I1, 10/21/2021 12:00:00 AM, 14:14:52, Water Level, 0, 
I1, 10/21/2021 12:00:00 AM, 14:15:13, Water Level, 1, 
I1, 10/21/2021 12:00:00 AM, 14:15:33, Water Level, 0, 
I1, 10/21/2021 12:00:00 AM, 14:15:54, Water Level, 1, 
I1, 10/21/2021 12:00:00 AM, 14:16:15, Water Level, 0, 
I1, 10/21/2021 12:00:00 AM, 14:16:36, Water Level, 0, 
I1, 10/21/2021 12:00:00 AM, 14:16:56, Water Level, 1, 
I1, 10/21/2021 12:00:00 AM, 14:17:17, Water Level, 0, 
I1, 10/21/2021 12:00:00 AM, 14:17:38, Water Level, 0, 
I1, 10/21/2021 12:00:00 AM, 14:18:00, Water Level, 1, 
I1, 10/21/2021 12:00:00 AM, 14:18:21, Water Level, 0, 
I1, 10/21/2021 12:00:00 AM, 14:18:42, Water Level, 0, 
I1, 10/21/2021 12:00:00 AM, 14:19:02, Water Level, 2, 
I1, 10/21/2021 12:00:00 AM, 14:19:23, Water Level, 9, 
I1, 10/21/2021 12:00:00 AM, 14:19:44, Water Level, 11, 
I1, 10/21/2021 12:00:00 AM, 14:20:05, Water Level, 4, 
I1, 10/21/2021 12:00:00 AM, 14:20:26, Water Level, 1, 
I1, 10/21/2021 12:00:00 AM, 14:20:46, Water Level, 0, 
I1, 10/21/2021 12:00:00 AM, 14:21:07, Water Level, 4, 
I1, 10/21/2021 12:00:00 AM, 14:21:29, Water Level, 0, 
I1, 10/21/2021 12:00:00 AM, 14:21:50, Water Level, 1, 
I1, 10/21/2021 12:00:00 AM, 14:22:10, Water Level, 2, 
I1, 10/21/2021 12:00:00 AM, 14:22:31, Water Level, 7, 
I1, 10/21/2021 12:00:00 AM, 14:22:52, Water Level, 0, 
I1, 10/21/2021 12:00:00 AM, 14:23:13, Water Level, 3, 
I1, 10/21/2021 12:00:00 AM, 14:23:34, Water Level, 0, 
I1, 10/21/2021 12:00:00 AM, 14:23:55, Water Level, 10, 
I1, 10/21/2021 12:00:00 AM, 14:24:15, Water Level, 6, 
I1, 10/21/2021 12:00:00 AM, 14:24:36, Water Level, 0, 
I1, 10/21/2021 12:00:00 AM, 14:24:57, Water Level, 5, 
I1, 10/21/2021 12:00:00 AM, 14:25:17, Water Level, 3, 
I1, 10/21/2021 12:00:00 AM, 14:25:38, Water Level, 0, 
I1, 10/21/2021 12:00:00 AM, 14:25:59, Water Level, 0, 
I1, 10/21/2021 12:00:00 AM, 14:26:20, Water Level, 3, 
I1, 10/21/2021 12:00:00 AM, 14:26:41, Water Level, 0, 
I1, 10/21/2021 12:00:00 AM, 14:27:01, Water Level, 0, 
I1, 10/21/2021 12:00:00 AM, 14:27:22, Water Level, 10, 
I1, 10/21/2021 12:00:00 AM, 14:27:43, Water Level, 3, 
I1, 10/21/2021 12:00:00 AM, 14:28:04, Water Level, 0, 
I1, 10/21/2021 12:00:00 AM, 14:28:25, Water Level, 0, 
I1, 10/21/2021 12:00:00 AM, 14:28:46, Water Level, 9, 
I1, 10/21/2021 12:00:00 AM, 14:29:06, Water Level, 0, 
I1, 10/21/2021 12:00:00 AM, 14:29:27, Water Level, 6, 
I1, 10/21/2021 12:00:00 AM, 14:29:48, Water Level, 8, 
I1, 10/21/2021 12:00:00 AM, 14:30:09, Water Level, 1, 
I1, 10/21/2021 12:00:00 AM, 14:30:29, Water Level, 4, 
I1, 10/21/2021 12:00:00 AM, 14:30:50, Water Level, 2, 
I1, 10/21/2021 12:00:00 AM, 14:31:12, Water Level, 0, 
I1, 10/21/2021 12:00:00 AM, 14:31:33, Water Level, 11, 
I1, 10/21/2021 12:00:00 AM, 14:31:53, Water Level, 2, 
I1, 10/21/2021 12:00:00 AM, 14:32:14, Water Level, 3, 
I1, 10/21/2021 12:00:00 AM, 14:32:35, Water Level, 0, 
I1, 10/21/2021 12:00:00 AM, 14:32:56, Water Level, 0, 
I1, 10/21/2021 12:00:00 AM, 14:33:17, Water Level, 1, 
I1, 10/21/2021 12:00:00 AM, 14:33:37, Water Level, 0, 
I1, 10/21/2021 12:00:00 AM, 14:33:58, Water Level, 0, 
I1, 10/21/2021 12:00:00 AM, 14:34:19, Water Level, 1, 
I1, 10/21/2021 12:00:00 AM, 14:34:40, Water Level, 1, 
I1, 10/21/2021 12:00:00 AM, 14:35:01, Water Level, 10, 
I1, 10/21/2021 12:00:00 AM, 14:35:22, Water Level, 1, 
I1, 10/21/2021 12:00:00 AM, 14:35:42, Water Level, 0, 
I1, 10/21/2021 12:00:00 AM, 14:36:03, Water Level, 6, 
I1, 10/21/2021 12:00:00 AM, 14:36:24, Water Level, 13, 
I1, 10/21/2021 12:00:00 AM, 14:36:45, Water Level, 1, 
I1, 10/21/2021 12:00:00 AM, 14:37:06, Water Level, 0, 
I1, 10/21/2021 12:00:00 AM, 14:37:28, Water Level, 1, 
I1, 10/21/2021 12:00:00 AM, 14:37:49, Water Level, 0, 
I1, 10/21/2021 12:00:00 AM, 14:38:10, Water Level, 0, 
I1, 10/21/2021 12:00:00 AM, 14:38:31, Water Level, 0, 
I1, 10/21/2021 12:00:00 AM, 14:38:52, Water Level, 5, 
I1, 10/21/2021 12:00:00 AM, 14:39:13, Water Level, 0, 
I1, 10/21/2021 12:00:00 AM, 14:39:35, Water Level, 1, 
I1, 10/21/2021 12:00:00 AM, 14:39:56, Water Level, 0, 
I1, 10/21/2021 12:00:00 AM, 14:40:17, Water Level, 0, 
I1, 10/21/2021 12:00:00 AM, 14:40:38, Water Level, 10, 
I1, 10/21/2021 12:00:00 AM, 14:40:59, Water Level, 12, 
I1, 10/21/2021 12:00:00 AM, 14:41:21, Water Level, 0, 
I1, 10/21/2021 12:00:00 AM, 14:41:42, Water Level, 0, 
I1, 10/21/2021 12:00:00 AM, 14:42:03, Water Level, 3, 
I1, 10/21/2021 12:00:00 AM, 14:42:24, Water Level, 0, 
I1, 10/21/2021 12:00:00 AM, 14:42:46, Water Level, 1, 
I1, 10/21/2021 12:00:00 AM, 14:43:07, Water Level, 3, 
I1, 10/21/2021 12:00:00 AM, 14:43:29, Water Level, 0, 
I1, 10/21/2021 12:00:00 AM, 14:44:11, Water Level, 1, 
I1, 10/21/2021 12:00:00 AM, 14:44:32, Water Level, 0, 
I1, 10/21/2021 12:00:00 AM, 14:44:54, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:11:28, Water Level, 2, 
J1, 10/21/2021 12:00:00 AM, 14:11:48, Water Level, 2, 
J1, 10/21/2021 12:00:00 AM, 14:12:09, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:12:30, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:12:50, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:13:11, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:13:32, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:13:52, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:14:13, Water Level, 5, 
J1, 10/21/2021 12:00:00 AM, 14:14:34, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:14:55, Water Level, 2, 
J1, 10/21/2021 12:00:00 AM, 14:15:15, Water Level, 3, 
J1, 10/21/2021 12:00:00 AM, 14:15:36, Water Level, 2, 
J1, 10/21/2021 12:00:00 AM, 14:15:57, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:16:17, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:16:38, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:16:59, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:17:20, Water Level, 5, 
J1, 10/21/2021 12:00:00 AM, 14:17:41, Water Level, 1, 
J1, 10/21/2021 12:00:00 AM, 14:18:02, Water Level, 4, 
J1, 10/21/2021 12:00:00 AM, 14:18:24, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:18:44, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:19:05, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:19:26, Water Level, 14, 
J1, 10/21/2021 12:00:00 AM, 14:19:47, Water Level, 4, 
J1, 10/21/2021 12:00:00 AM, 14:20:08, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:20:29, Water Level, 9, 
J1, 10/21/2021 12:00:00 AM, 14:20:49, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:21:10, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:21:32, Water Level, 7, 
J1, 10/21/2021 12:00:00 AM, 14:21:52, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:22:13, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:22:34, Water Level, 1, 
J1, 10/21/2021 12:00:00 AM, 14:22:54, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:23:16, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:23:36, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:23:57, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:24:18, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:24:39, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:24:59, Water Level, 2, 
J1, 10/21/2021 12:00:00 AM, 14:25:20, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:25:41, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:26:01, Water Level, 5, 
J1, 10/21/2021 12:00:00 AM, 14:26:22, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:26:43, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:27:04, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:27:25, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:27:46, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:28:06, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:28:28, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:28:48, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:29:09, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:29:30, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:29:51, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:30:11, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:30:32, Water Level, 1, 
J1, 10/21/2021 12:00:00 AM, 14:30:53, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:31:14, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:31:35, Water Level, 6, 
J1, 10/21/2021 12:00:00 AM, 14:31:56, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:32:17, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:32:37, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:32:58, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:33:19, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:33:40, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:34:01, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:34:22, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:34:43, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:35:03, Water Level, 1, 
J1, 10/21/2021 12:00:00 AM, 14:35:24, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:35:45, Water Level, 3, 
J1, 10/21/2021 12:00:00 AM, 14:36:06, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:36:27, Water Level, 1, 
J1, 10/21/2021 12:00:00 AM, 14:36:48, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:37:09, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:37:30, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:37:51, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:38:12, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:38:33, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:38:55, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:39:16, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:39:37, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:39:59, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:40:20, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:40:41, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:41:02, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:41:23, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:41:44, Water Level, 5, 
J1, 10/21/2021 12:00:00 AM, 14:42:06, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:42:28, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:42:48, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:43:10, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:43:31, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:44:03, Water Level, 0, 
J1, 10/21/2021 12:00:00 AM, 14:44:14, Water Level, 4, 
J1, 10/21/2021 12:00:00 AM, 14:44:35, Water Level, 0, 
G2, 10/21/2021 12:00:00 AM, 14:11:30, Water Level, 23, 
G2, 10/21/2021 12:00:00 AM, 14:11:51, Water Level, 19, 
G2, 10/21/2021 12:00:00 AM, 14:12:12, Water Level, 27, 
G2, 10/21/2021 12:00:00 AM, 14:12:32, Water Level, 30, 
G2, 10/21/2021 12:00:00 AM, 14:12:53, Water Level, 22, 
G2, 10/21/2021 12:00:00 AM, 14:13:14, Water Level, 24, 
G2, 10/21/2021 12:00:00 AM, 14:13:34, Water Level, 20, 
G2, 10/21/2021 12:00:00 AM, 14:13:55, Water Level, 19, 
G2, 10/21/2021 12:00:00 AM, 14:14:16, Water Level, 5, 
G2, 10/21/2021 12:00:00 AM, 14:14:37, Water Level, 19, 
G2, 10/21/2021 12:00:00 AM, 14:14:57, Water Level, 28, 
G2, 10/21/2021 12:00:00 AM, 14:15:18, Water Level, 16, 
G2, 10/21/2021 12:00:00 AM, 14:15:39, Water Level, 18, 
G2, 10/21/2021 12:00:00 AM, 14:15:59, Water Level, 22, 
G2, 10/21/2021 12:00:00 AM, 14:16:20, Water Level, 8, 
G2, 10/21/2021 12:00:00 AM, 14:16:41, Water Level, 23, 
G2, 10/21/2021 12:00:00 AM, 14:17:02, Water Level, 22, 
G2, 10/21/2021 12:00:00 AM, 14:17:23, Water Level, 20, 
G2, 10/21/2021 12:00:00 AM, 14:17:44, Water Level, 9, 
G2, 10/21/2021 12:00:00 AM, 14:18:05, Water Level, 17, 
G2, 10/21/2021 12:00:00 AM, 14:18:26, Water Level, 19, 
G2, 10/21/2021 12:00:00 AM, 14:18:47, Water Level, 20, 
G2, 10/21/2021 12:00:00 AM, 14:19:08, Water Level, 28, 
G2, 10/21/2021 12:00:00 AM, 14:19:28, Water Level, 19, 
G2, 10/21/2021 12:00:00 AM, 14:19:49, Water Level, 10, 
G2, 10/21/2021 12:00:00 AM, 14:20:10, Water Level, 23, 
G2, 10/21/2021 12:00:00 AM, 14:20:31, Water Level, 20, 
G2, 10/21/2021 12:00:00 AM, 14:20:52, Water Level, 23, 
G2, 10/21/2021 12:00:00 AM, 14:21:13, Water Level, 27, 
G2, 10/21/2021 12:00:00 AM, 14:21:34, Water Level, 26, 
G2, 10/21/2021 12:00:00 AM, 14:21:55, Water Level, 18, 
G2, 10/21/2021 12:00:00 AM, 14:22:16, Water Level, 25, 
G2, 10/21/2021 12:00:00 AM, 14:22:36, Water Level, 22, 
G2, 10/21/2021 12:00:00 AM, 14:22:57, Water Level, 24, 
G2, 10/21/2021 12:00:00 AM, 14:23:18, Water Level, 21, 
G2, 10/21/2021 12:00:00 AM, 14:23:39, Water Level, 28, 
G2, 10/21/2021 12:00:00 AM, 14:24:00, Water Level, 26, 
G2, 10/21/2021 12:00:00 AM, 14:24:21, Water Level, 9, 
G2, 10/21/2021 12:00:00 AM, 14:24:41, Water Level, 21, 
G2, 10/21/2021 12:00:00 AM, 14:25:02, Water Level, 20, 
G2, 10/21/2021 12:00:00 AM, 14:25:23, Water Level, 22, 
G2, 10/21/2021 12:00:00 AM, 14:25:43, Water Level, 23, 
G2, 10/21/2021 12:00:00 AM, 14:26:04, Water Level, 20, 
G2, 10/21/2021 12:00:00 AM, 14:26:25, Water Level, 9, 
G2, 10/21/2021 12:00:00 AM, 14:26:46, Water Level, 17, 
G2, 10/21/2021 12:00:00 AM, 14:27:07, Water Level, 27, 
G2, 10/21/2021 12:00:00 AM, 14:27:27, Water Level, 25, 
G2, 10/21/2021 12:00:00 AM, 14:27:48, Water Level, 21, 
G2, 10/21/2021 12:00:00 AM, 14:28:09, Water Level, 14, 
G2, 10/21/2021 12:00:00 AM, 14:28:30, Water Level, 24, 
G2, 10/21/2021 12:00:00 AM, 14:28:51, Water Level, 23, 
G2, 10/21/2021 12:00:00 AM, 14:29:12, Water Level, 29, 
G2, 10/21/2021 12:00:00 AM, 14:29:33, Water Level, 21, 
G2, 10/21/2021 12:00:00 AM, 14:29:53, Water Level, 10, 
G2, 10/21/2021 12:00:00 AM, 14:30:14, Water Level, 21, 
G2, 10/21/2021 12:00:00 AM, 14:30:35, Water Level, 7, 
G2, 10/21/2021 12:00:00 AM, 14:30:56, Water Level, 22, 
G2, 10/21/2021 12:00:00 AM, 14:31:17, Water Level, 17, 
G2, 10/21/2021 12:00:00 AM, 14:31:38, Water Level, 24, 
G2, 10/21/2021 12:00:00 AM, 14:31:59, Water Level, 19, 
G2, 10/21/2021 12:00:00 AM, 14:32:19, Water Level, 32, 
G2, 10/21/2021 12:00:00 AM, 14:32:40, Water Level, 21, 
G2, 10/21/2021 12:00:00 AM, 14:33:01, Water Level, 18, 
G2, 10/21/2021 12:00:00 AM, 14:33:22, Water Level, 19, 
G2, 10/21/2021 12:00:00 AM, 14:33:42, Water Level, 20, 
G2, 10/21/2021 12:00:00 AM, 14:34:04, Water Level, 21, 
G2, 10/21/2021 12:00:00 AM, 14:34:25, Water Level, 21, 
G2, 10/21/2021 12:00:00 AM, 14:34:45, Water Level, 23, 
G2, 10/21/2021 12:00:00 AM, 14:35:06, Water Level, 22, 
G2, 10/21/2021 12:00:00 AM, 14:35:27, Water Level, 23, 
G2, 10/21/2021 12:00:00 AM, 14:35:48, Water Level, 24, 
G2, 10/21/2021 12:00:00 AM, 14:36:08, Water Level, 21, 
G2, 10/21/2021 12:00:00 AM, 14:36:30, Water Level, 21, 
G2, 10/21/2021 12:00:00 AM, 14:36:50, Water Level, 22, 
G2, 10/21/2021 12:00:00 AM, 14:37:11, Water Level, 22, 
G2, 10/21/2021 12:00:00 AM, 14:37:33, Water Level, 21, 
G2, 10/21/2021 12:00:00 AM, 14:37:54, Water Level, 22, 
G2, 10/21/2021 12:00:00 AM, 14:38:15, Water Level, 20, 
G2, 10/21/2021 12:00:00 AM, 14:38:36, Water Level, 21, 
G2, 10/21/2021 12:00:00 AM, 14:38:57, Water Level, 22, 
G2, 10/21/2021 12:00:00 AM, 14:39:19, Water Level, 23, 
G2, 10/21/2021 12:00:00 AM, 14:39:40, Water Level, 10, 
G2, 10/21/2021 12:00:00 AM, 14:40:01, Water Level, 22, 
G2, 10/21/2021 12:00:00 AM, 14:40:22, Water Level, 22, 
G2, 10/21/2021 12:00:00 AM, 14:40:43, Water Level, 23, 
G2, 10/21/2021 12:00:00 AM, 14:41:05, Water Level, 22, 
G2, 10/21/2021 12:00:00 AM, 14:41:26, Water Level, 24, 
G2, 10/21/2021 12:00:00 AM, 14:41:47, Water Level, 22, 
G2, 10/21/2021 12:00:00 AM, 14:42:08, Water Level, 9, 
G2, 10/21/2021 12:00:00 AM, 14:42:30, Water Level, 24, 
G2, 10/21/2021 12:00:00 AM, 14:42:51, Water Level, 28, 
G2, 10/21/2021 12:00:00 AM, 14:43:13, Water Level, 23, 
G2, 10/21/2021 12:00:00 AM, 14:44:04, Water Level, 22, 
G2, 10/21/2021 12:00:00 AM, 14:44:16, Water Level, 20, 
G2, 10/21/2021 12:00:00 AM, 14:44:37, Water Level, 33, 
H2, 10/21/2021 12:00:00 AM, 14:11:33, Water Level, 7, 
H2, 10/21/2021 12:00:00 AM, 14:11:54, Water Level, 19, 
H2, 10/21/2021 12:00:00 AM, 14:12:14, Water Level, 26, 
H2, 10/21/2021 12:00:00 AM, 14:12:35, Water Level, 17, 
H2, 10/21/2021 12:00:00 AM, 14:12:56, Water Level, 19, 
H2, 10/21/2021 12:00:00 AM, 14:13:16, Water Level, 20, 
H2, 10/21/2021 12:00:00 AM, 14:13:37, Water Level, 27, 
H2, 10/21/2021 12:00:00 AM, 14:13:57, Water Level, 20, 
H2, 10/21/2021 12:00:00 AM, 14:14:18, Water Level, 32, 
H2, 10/21/2021 12:00:00 AM, 14:14:39, Water Level, 20, 
H2, 10/21/2021 12:00:00 AM, 14:15:00, Water Level, 27, 
H2, 10/21/2021 12:00:00 AM, 14:15:20, Water Level, 22, 
H2, 10/21/2021 12:00:00 AM, 14:15:41, Water Level, 19, 
H2, 10/21/2021 12:00:00 AM, 14:16:02, Water Level, 19, 
H2, 10/21/2021 12:00:00 AM, 14:16:22, Water Level, 23, 
H2, 10/21/2021 12:00:00 AM, 14:16:43, Water Level, 23, 
H2, 10/21/2021 12:00:00 AM, 14:17:04, Water Level, 18, 
H2, 10/21/2021 12:00:00 AM, 14:17:25, Water Level, 10, 
H2, 10/21/2021 12:00:00 AM, 14:17:46, Water Level, 22, 
H2, 10/21/2021 12:00:00 AM, 14:18:08, Water Level, 19, 
H2, 10/21/2021 12:00:00 AM, 14:18:29, Water Level, 23, 
H2, 10/21/2021 12:00:00 AM, 14:18:50, Water Level, 30, 
H2, 10/21/2021 12:00:00 AM, 14:19:10, Water Level, 27, 
H2, 10/21/2021 12:00:00 AM, 14:19:31, Water Level, 20, 
H2, 10/21/2021 12:00:00 AM, 14:19:52, Water Level, 7, 
H2, 10/21/2021 12:00:00 AM, 14:20:13, Water Level, 22, 
H2, 10/21/2021 12:00:00 AM, 14:20:34, Water Level, 19, 
H2, 10/21/2021 12:00:00 AM, 14:20:54, Water Level, 17, 
H2, 10/21/2021 12:00:00 AM, 14:21:16, Water Level, 17, 
H2, 10/21/2021 12:00:00 AM, 14:21:37, Water Level, 29, 
H2, 10/21/2021 12:00:00 AM, 14:21:57, Water Level, 22, 
H2, 10/21/2021 12:00:00 AM, 14:22:18, Water Level, 35, 
H2, 10/21/2021 12:00:00 AM, 14:22:39, Water Level, 28, 
H2, 10/21/2021 12:00:00 AM, 14:23:00, Water Level, 22, 
H2, 10/21/2021 12:00:00 AM, 14:23:21, Water Level, 18, 
H2, 10/21/2021 12:00:00 AM, 14:23:42, Water Level, 20, 
H2, 10/21/2021 12:00:00 AM, 14:24:02, Water Level, 14, 
H2, 10/21/2021 12:00:00 AM, 14:24:23, Water Level, 9, 
H2, 10/21/2021 12:00:00 AM, 14:24:44, Water Level, 21, 
H2, 10/21/2021 12:00:00 AM, 14:25:04, Water Level, 17, 
H2, 10/21/2021 12:00:00 AM, 14:25:25, Water Level, 23, 
H2, 10/21/2021 12:00:00 AM, 14:25:46, Water Level, 20, 
H2, 10/21/2021 12:00:00 AM, 14:26:07, Water Level, 25, 
H2, 10/21/2021 12:00:00 AM, 14:26:28, Water Level, 24, 
H2, 10/21/2021 12:00:00 AM, 14:26:48, Water Level, 18, 
H2, 10/21/2021 12:00:00 AM, 14:27:09, Water Level, 22, 
H2, 10/21/2021 12:00:00 AM, 14:27:30, Water Level, 21, 
H2, 10/21/2021 12:00:00 AM, 14:27:51, Water Level, 20, 
H2, 10/21/2021 12:00:00 AM, 14:28:12, Water Level, 32, 
H2, 10/21/2021 12:00:00 AM, 14:28:33, Water Level, 14, 
H2, 10/21/2021 12:00:00 AM, 14:28:54, Water Level, 12, 
H2, 10/21/2021 12:00:00 AM, 14:29:14, Water Level, 18, 
H2, 10/21/2021 12:00:00 AM, 14:29:35, Water Level, 29, 
H2, 10/21/2021 12:00:00 AM, 14:29:56, Water Level, 28, 
H2, 10/21/2021 12:00:00 AM, 14:30:16, Water Level, 21, 
H2, 10/21/2021 12:00:00 AM, 14:30:37, Water Level, 20, 
H2, 10/21/2021 12:00:00 AM, 14:30:58, Water Level, 10, 
H2, 10/21/2021 12:00:00 AM, 14:31:20, Water Level, 21, 
H2, 10/21/2021 12:00:00 AM, 14:31:41, Water Level, 18, 
H2, 10/21/2021 12:00:00 AM, 14:32:01, Water Level, 27, 
H2, 10/21/2021 12:00:00 AM, 14:32:22, Water Level, 22, 
H2, 10/21/2021 12:00:00 AM, 14:32:43, Water Level, 19, 
H2, 10/21/2021 12:00:00 AM, 14:33:03, Water Level, 18, 
H2, 10/21/2021 12:00:00 AM, 14:33:24, Water Level, 27, 
H2, 10/21/2021 12:00:00 AM, 14:33:45, Water Level, 19, 
H2, 10/21/2021 12:00:00 AM, 14:34:06, Water Level, 25, 
H2, 10/21/2021 12:00:00 AM, 14:34:27, Water Level, 17, 
H2, 10/21/2021 12:00:00 AM, 14:34:48, Water Level, 19, 
H2, 10/21/2021 12:00:00 AM, 14:35:09, Water Level, 19, 
H2, 10/21/2021 12:00:00 AM, 14:35:30, Water Level, 18, 
H2, 10/21/2021 12:00:00 AM, 14:35:50, Water Level, 16, 
H2, 10/21/2021 12:00:00 AM, 14:36:11, Water Level, 23, 
H2, 10/21/2021 12:00:00 AM, 14:36:32, Water Level, 20, 
H2, 10/21/2021 12:00:00 AM, 14:36:53, Water Level, 25, 
H2, 10/21/2021 12:00:00 AM, 14:37:14, Water Level, 30, 
H2, 10/21/2021 12:00:00 AM, 14:37:35, Water Level, 14, 
H2, 10/21/2021 12:00:00 AM, 14:37:57, Water Level, 17, 
H2, 10/21/2021 12:00:00 AM, 14:38:18, Water Level, 21, 
H2, 10/21/2021 12:00:00 AM, 14:38:39, Water Level, 21, 
H2, 10/21/2021 12:00:00 AM, 14:39:00, Water Level, 20, 
H2, 10/21/2021 12:00:00 AM, 14:39:21, Water Level, 21, 
